KOT_No_,Price,Customer_Phone,Order_Type_year,Order_Type_month,Order_Type_day,Order_Type_hour,Status_year,Status_month,Status_day,Status_hour,Old_Value_year,Old_Value_month,Old_Value_day,Old_Value_hour,New_Value_year,New_Value_month,New_Value_day,New_Value_hour,Created_year,Created_month,Created_day,Created_hour,Complete_Duration_year,Complete_Duration_month,Complete_Duration_day,Complete_Duration_hour,Customer_Name_year,Customer_Name_month,Customer_Name_day,Customer_Name_hour,Item_Name_year,Item_Name_month,Item_Name_day,Item_Name_hour,Reason_year,Reason_month,Reason_day,Reason_hour,Bill_Print_Date_year,Bill_Print_Date_month,Bill_Print_Date_day,Bill_Print_Date_hour,Item_Modified_Date_year,Item_Modified_Date_month,Item_Modified_Date_day,Item_Modified_Date_hour,KOT_Item_Status_year,KOT_Item_Status_month,KOT_Item_Status_day,KOT_Item_Status_hour,User_year,User_month,User_day,User_hour
0.4916114577323235,,-0.022622251884078074,,,,,,,,,,,,,,,,,2024,8,21,22,,,,,,,,,,,,,,,,,2024.0,8.0,21.0,23.0,2024.0,8.0,21.0,22.0,,,,,,,,
1.9910328948178024,,-0.02262499959998814,,,,,,,,,,,,,,,,,2024,8,25,0,,,,,,,,,,,,,,,,,2024.0,8.0,25.0,0.0,2024.0,8.0,25.0,0.0,,,,,,,,
1.282215488195576,,-0.025474927469638933,,,,,,,,,,,,,,,,,2024,8,25,21,,,,,,,,,,,,,,,,,2024.0,8.0,25.0,22.0,2024.0,8.0,25.0,22.0,,,,,,,,
-0.6624886786910452,,-0.02262289360064487,,,,,,,,,,,,,,,,,2024,8,29,20,,,,,,,,,,,,,,,,,2024.0,8.0,29.0,21.0,2024.0,8.0,29.0,21.0,,,,,,,,
-0.6624886786910452,,-0.02262289360064487,,,,,,,,,,,,,,,,,2024,8,29,20,,,,,,,,,,,,,,,,,2024.0,8.0,29.0,21.0,2024.0,8.0,29.0,21.0,,,,,,,,
-0.5170902363069988,,-0.05151576919429347,,,,,,,,,,,,,,,,,2024,8,31,20,,,,,,,,,,,,,,,,,2024.0,8.0,31.0,21.0,2024.0,8.0,31.0,20.0,,,,,,,,
1.1549918511095354,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,9,22,20,,,,,,,,,,,,,,,,,2024.0,9.0,22.0,21.0,2024.0,9.0,22.0,21.0,,,,,,,,
0.2916885994542596,,-0.029301643761570944,,,,,,,,,,,,,,,,,2024,10,3,22,,,,,,,,,,,,,,,,,2024.0,10.0,3.0,23.0,2024.0,10.0,3.0,23.0,,,,,,,,
-0.20811854624090007,,-0.05151576912956456,,,,,,,,,,,,,,,,,2024,10,10,22,,,,,,,,,,,,,,,,,2024.0,10.0,10.0,23.0,2024.0,10.0,10.0,22.0,,,,,,,,
2.100081726605837,,-0.022484183469218915,,,,,,,,,,,,,,,,,2024,10,12,23,,,,,,,,,,,,,,,,,2024.0,10.0,13.0,0.0,2024.0,10.0,12.0,23.0,,,,,,,,
-0.19903114359189716,,-0.024570305678169757,,,,,,,,,,,,,,,,,2024,3,10,15,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,10.0,15.0,,,,,,,,
-0.7897123157770859,,-0.022297863668211848,,,,,,,,,,,,,,,,,2024,9,13,19,,,,,,,,,,,,,,,,,,,,,2024.0,9.0,13.0,19.0,,,,,,,,
2.1636935451488575,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,2,25,23,,,,,,,,,,,,,,,,,,,,,2024.0,2.0,25.0,23.0,,,,,,,,
2.1636935451488575,,-0.022970168103881725,,,,,,,,,,,,,,,,,2024,2,14,23,,,,,,,,,,,,,,,,,,,,,2024.0,2.0,14.0,23.0,,,,,,,,
0.4734366524343177,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,9,21,21,,,,,,,,,,,,,,,,,,,,,2024.0,9.0,21.0,22.0,,,,,,,,
-0.7897123157770859,,-0.022297863668211848,,,,,,,,,,,,,,,,,2024,9,13,19,,,,,,,,,,,,,,,,,,,,,2024.0,9.0,13.0,19.0,,,,,,,,
-0.689750886638054,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,10,10,20,,,,,,,,,,,,,,,,,,,,,2024.0,10.0,10.0,21.0,,,,,,,,
0.2826011968052567,,-0.025684094423503803,,,,,,,,,,,,,,,,,2024,9,1,20,,,,,,,,,,,,,,,,,,,,,2024.0,9.0,1.0,20.0,,,,,,,,
-0.2535555594859146,,-0.022607764140906293,,,,,,,,,,,,,,,,,2024,3,1,20,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,1.0,20.0,,,,,,,,
2.236392766340881,,-0.05151576919429347,,,,,,,,,,,,,,,,,2024,3,9,23,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,10.0,0.0,,,,,,,,
-0.9987225767041527,,-0.025254900631090836,,,,,,,,,,,,,,,,,2024,3,15,14,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,15.0,14.0,,,,,,,,
2.0819069213078314,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,2,24,23,,,,,,,,,,,,,,,,,,,,,2024.0,2.0,24.0,23.0,,,,,,,,
0.0008917146861667163,,-0.05002404724282056,,,,,,,,,,,,,,,,,2024,2,19,21,,,,,,,,,,,,,,,,,,,,,2024.0,2.0,19.0,22.0,,,,,,,,
1.3094776961425847,,-0.0226230674889873,,,,,,,,,,,,,,,,,2024,10,11,23,,,,,,,,,,,,,,,,,,,,,2024.0,10.0,11.0,23.0,,,,,,,,
-0.2989925727309291,,-0.022620726076469047,,,,,,,,,,,,,,,,,2024,7,14,15,,,,,,,,,,,,,,,,,,,,,2024.0,7.0,14.0,15.0,,,,,,,,
0.2916885994542596,,-0.025684094423503803,,,,,,,,,,,,,,,,,2024,9,1,20,,,,,,,,,,,,,,,,,,,,,2024.0,9.0,1.0,20.0,,,,,,,,
-0.23538075418790877,,-0.02248368671599676,,,,,,,,,,,,,,,,,2024,2,12,21,,,,,,,,,,,,,,,,,,,,,2024.0,2.0,12.0,21.0,,,,,,,,
0.11902794912320445,,-0.04824332942738614,,,,,,,,,,,,,,,,,2024,1,25,22,,,,,,,,,,,,,,,,,,,,,2024.0,1.0,25.0,22.0,,,,,,,,
0.7006217186593903,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,5,24,22,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,24.0,22.0,,,,,,,,
-0.3807791965719552,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,3,19,20,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,19.0,21.0,,,,,,,,
-0.9441981608101352,,-0.038026040232512506,,,,,,,,,,,,,,,,,2024,1,27,13,,,,,,,,,,,,,,,,,,,,,2024.0,1.0,27.0,13.0,,,,,,,,
1.4548761385266313,,-0.02412219655248222,,,,,,,,,,,,,,,,,2024,9,1,22,,,,,,,,,,,,,,,,,,,,,2024.0,9.0,1.0,22.0,,,,,,,,
0.5552232762753438,,-0.048246632137829655,,,,,,,,,,,,,,,,,2024,3,22,21,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,22.0,21.0,,,,,,,,
1.945595881572788,,-0.022094366846563185,,,,,,,,,,,,,,,,,2024,2,4,23,,,,,,,,,,,,,,,,,,,,,2024.0,2.0,4.0,23.0,,,,,,,,
1.573012372963669,,-0.02262042744668309,,,,,,,,,,,,,,,,,2024,10,2,23,,,,,,,,,,,,,,,,,,,,,2024.0,10.0,2.0,23.0,,,,,,,,
-0.689750886638054,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,10,10,20,,,,,,,,,,,,,,,,,,,,,2024.0,10.0,10.0,21.0,,,,,,,,
1.5548375676656632,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,1,20,22,,,,,,,,,,,,,,,,,,,,,2024.0,1.0,20.0,22.0,,,,,,,,
0.4552618471363119,,-0.022627889628299605,,,,,,,,,,,,,,,,,2024,3,9,20,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,9.0,22.0,,,,,,,,
1.1640792537585383,,-0.02292330760380651,,,,,,,,,,,,,,,,,2024,6,30,0,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,30.0,0.0,,,,,,,,
-1.4167430985582863,,-0.022771639923672822,,,,,,,,,,,,,,,,,2024,2,28,12,,,,,,,,,,,,,,,,,,,,,2024.0,2.0,28.0,13.0,,,,,,,,
2.3727038060759242,,-0.022327601973035446,,,,,,,,,,,,,,,,,2024,2,18,22,,,,,,,,,,,,,,,,,,,,,2024.0,2.0,18.0,22.0,,,,,,,,
0.2826011968052567,,-0.022283754580359028,,,,,,,,,,,,,,,,,2024,5,29,22,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,29.0,22.0,,,,,,,,
0.3098634047522654,,-0.04497749507842361,,,,,,,,,,,,,,,,,2024,1,10,21,,,,,,,,,,,,,,,,,,,,,2024.0,1.0,10.0,22.0,,,,,,,,
-0.6079642627970278,,-0.025623550110423762,,,,,,,,,,,,,,,,,2024,7,11,20,,,,,,,,,,,,,,,,,,,,,2024.0,7.0,11.0,20.0,,,,,,,,
0.2371641835602422,,-0.04824630522445059,,,,,,,,,,,,,,,,,2024,6,26,22,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,26.0,22.0,,,,,,,,
-1.0168973820021585,,-0.05151576919429347,,,,,,,,,,,,,,,,,2024,2,21,15,,,,,,,,,,,,,,,,,,,,,2024.0,2.0,21.0,15.0,,,,,,,,
0.12811535177220737,,-0.028454259315341107,,,,,,,,,,,,,,,,,2024,5,28,22,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,28.0,23.0,,,,,,,,
0.2826011968052567,,-0.025684094423503803,,,,,,,,,,,,,,,,,2024,9,1,20,,,,,,,,,,,,,,,,,,,,,2024.0,9.0,1.0,20.0,,,,,,,,
-0.6079642627970278,,-0.05151576919429347,,,,,,,,,,,,,,,,,2024,2,19,19,,,,,,,,,,,,,,,,,,,,,2024.0,2.0,19.0,19.0,,,,,,,,
-1.1895580323332136,,-0.023502310094313777,,,,,,,,,,,,,,,,,2024,1,24,14,,,,,,,,,,,,,,,,,,,,,2024.0,1.0,24.0,14.0,,,,,,,,
-1.1986454349822164,,-0.025540688556565272,,,,,,,,,,,,,,,,,2024,2,10,13,,,,,,,,,,,,,,,,,,,,,2024.0,2.0,10.0,13.0,,,,,,,,
-0.8442367316711032,,-0.02232882701774658,,,,,,,,,,,,,,,,,2024,1,13,19,,,,,,,,,,,,,,,,,,,,,2024.0,1.0,13.0,20.0,,,,,,,,
0.8460201610434367,,-0.025939364481481497,,,,,,,,,,,,,,,,,2024,1,12,22,,,,,,,,,,,,,,,,,,,,,2024.0,1.0,12.0,22.0,,,,,,,,
0.7914957451494193,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,3,1,22,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,1.0,22.0,,,,,,,,
-0.11724451975087102,,-0.022094712554865028,,,,,,,,,,,,,,,,,2024,6,19,21,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,19.0,21.0,,,,,,,,
0.2826011968052567,,-0.025684094423503803,,,,,,,,,,,,,,,,,2024,9,1,20,,,,,,,,,,,,,,,,,,,,,2024.0,9.0,1.0,20.0,,,,,,,,
0.2826011968052567,,-0.022283754580359028,,,,,,,,,,,,,,,,,2024,5,29,22,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,29.0,22.0,,,,,,,,
0.5552232762753438,,-0.048246632137829655,,,,,,,,,,,,,,,,,2024,3,22,21,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,22.0,21.0,,,,,,,,
1.1640792537585383,,-0.02292330760380651,,,,,,,,,,,,,,,,,2024,6,30,0,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,30.0,0.0,,,,,,,,
0.7006217186593903,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,5,24,22,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,24.0,22.0,,,,,,,,
0.7914957451494193,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,3,1,22,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,1.0,22.0,,,,,,,,
0.12811535177220737,,-0.028454259315341107,,,,,,,,,,,,,,,,,2024,5,28,22,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,28.0,23.0,,,,,,,,
2.0819069213078314,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,2,24,23,,,,,,,,,,,,,,,,,,,,,2024.0,2.0,24.0,23.0,,,,,,,,
0.2916885994542596,,-0.025684094423503803,,,,,,,,,,,,,,,,,2024,9,1,20,,,,,,,,,,,,,,,,,,,,,2024.0,9.0,1.0,20.0,,,,,,,,
1.4548761385266313,,-0.02412219655248222,,,,,,,,,,,,,,,,,2024,9,1,22,,,,,,,,,,,,,,,,,,,,,2024.0,9.0,1.0,22.0,,,,,,,,
0.2371641835602422,,-0.04824630522445059,,,,,,,,,,,,,,,,,2024,6,26,22,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,26.0,22.0,,,,,,,,
-0.7897123157770859,,-0.022297863668211848,,,,,,,,,,,,,,,,,2024,9,13,19,,,,,,,,,,,,,,,,,,,,,2024.0,9.0,13.0,19.0,,,,,,,,
-1.1895580323332136,,-0.023502310094313777,,,,,,,,,,,,,,,,,2024,1,24,14,,,,,,,,,,,,,,,,,,,,,2024.0,1.0,24.0,14.0,,,,,,,,
1.945595881572788,,-0.022094366846563185,,,,,,,,,,,,,,,,,2024,2,4,23,,,,,,,,,,,,,,,,,,,,,2024.0,2.0,4.0,23.0,,,,,,,,
-1.4167430985582863,,-0.022771639923672822,,,,,,,,,,,,,,,,,2024,2,28,12,,,,,,,,,,,,,,,,,,,,,2024.0,2.0,28.0,13.0,,,,,,,,
0.11902794912320445,,-0.04824332942738614,,,,,,,,,,,,,,,,,2024,1,25,22,,,,,,,,,,,,,,,,,,,,,2024.0,1.0,25.0,22.0,,,,,,,,
-0.689750886638054,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,10,10,20,,,,,,,,,,,,,,,,,,,,,2024.0,10.0,10.0,21.0,,,,,,,,
-0.2989925727309291,,-0.022620726076469047,,,,,,,,,,,,,,,,,2024,7,14,15,,,,,,,,,,,,,,,,,,,,,2024.0,7.0,14.0,15.0,,,,,,,,
1.573012372963669,,-0.02262042744668309,,,,,,,,,,,,,,,,,2024,10,2,23,,,,,,,,,,,,,,,,,,,,,2024.0,10.0,2.0,23.0,,,,,,,,
1.3094776961425847,,-0.0226230674889873,,,,,,,,,,,,,,,,,2024,10,11,23,,,,,,,,,,,,,,,,,,,,,2024.0,10.0,11.0,23.0,,,,,,,,
-0.6079642627970278,,-0.025623550110423762,,,,,,,,,,,,,,,,,2024,7,11,20,,,,,,,,,,,,,,,,,,,,,2024.0,7.0,11.0,20.0,,,,,,,,
0.4734366524343177,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,9,21,21,,,,,,,,,,,,,,,,,,,,,2024.0,9.0,21.0,22.0,,,,,,,,
-0.8442367316711032,,-0.02232882701774658,,,,,,,,,,,,,,,,,2024,1,13,19,,,,,,,,,,,,,,,,,,,,,2024.0,1.0,13.0,20.0,,,,,,,,
-0.11724451975087102,,-0.022094712554865028,,,,,,,,,,,,,,,,,2024,6,19,21,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,19.0,21.0,,,,,,,,
-0.10815711710186812,,-0.022628198638249556,,,,,,,,,,,,,,,,,2024,4,9,21,,,,,,,,,,,,,,,,,2024.0,4.0,9.0,22.0,2024.0,4.0,9.0,21.0,,,,,,,,
1.391264319983611,,-0.024241190730467918,,,,,,,,,,,,,,,,,2024,4,14,22,,,,,,,,,,,,,,,,,2024.0,4.0,14.0,23.0,2024.0,4.0,14.0,22.0,,,,,,,,
-0.8442367316711032,,-0.05151576919429347,,,,,,,,,,,,,,,,,2024,4,16,20,,,,,,,,,,,,,,,,,2024.0,4.0,16.0,21.0,2024.0,4.0,16.0,21.0,,,,,,,,
-0.77153751047908,,-0.051515769161929015,,,,,,,,,,,,,,,,,2024,4,19,20,,,,,,,,,,,,,,,,,2024.0,4.0,19.0,20.0,2024.0,4.0,19.0,20.0,,,,,,,,
0.39165002859329157,,-0.05151576883534222,,,,,,,,,,,,,,,,,2024,4,26,21,,,,,,,,,,,,,,,,,2024.0,4.0,26.0,22.0,2024.0,4.0,26.0,22.0,,,,,,,,
0.38256262594428864,,-0.05151576883534222,,,,,,,,,,,,,,,,,2024,4,26,21,,,,,,,,,,,,,,,,,2024.0,4.0,26.0,22.0,2024.0,4.0,26.0,21.0,,,,,,,,
-1.353131280015266,,-0.024081849793614316,,,,,,,,,,,,,,,,,2024,5,7,13,,,,,,,,,,,,,,,,,2024.0,5.0,7.0,14.0,2024.0,5.0,7.0,13.0,,,,,,,,
-1.353131280015266,,-0.024081849793614316,,,,,,,,,,,,,,,,,2024,5,7,13,,,,,,,,,,,,,,,,,2024.0,5.0,7.0,14.0,2024.0,5.0,7.0,13.0,,,,,,,,
-0.24446815683691167,,-0.022129485454007083,,,,,,,,,,,,,,,,,2024,5,11,20,,,,,,,,,,,,,,,,,2024.0,5.0,11.0,20.0,2024.0,5.0,11.0,20.0,,,,,,,,
0.41891223654030024,,-0.05151576919135125,,,,,,,,,,,,,,,,,2024,5,19,21,,,,,,,,,,,,,,,,,2024.0,5.0,19.0,22.0,2024.0,5.0,19.0,21.0,,,,,,,,
0.41891223654030024,,-0.05151576919135125,,,,,,,,,,,,,,,,,2024,5,19,21,,,,,,,,,,,,,,,,,2024.0,5.0,19.0,22.0,2024.0,5.0,19.0,21.0,,,,,,,,
-1.0168973820021585,,-0.024084239084933203,,,,,,,,,,,,,,,,,2024,5,20,14,,,,,,,,,,,,,,,,,2024.0,5.0,20.0,14.0,2024.0,5.0,20.0,14.0,,,,,,,,
-0.5352650416050045,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,5,30,20,,,,,,,,,,,,,,,,,2024.0,5.0,30.0,21.0,2024.0,5.0,30.0,20.0,,,,,,,,
0.10994054647420155,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,5,30,21,,,,,,,,,,,,,,,,,2024.0,5.0,30.0,22.0,2024.0,5.0,30.0,21.0,,,,,,,,
1.0186808113744918,,-0.022683391623724885,,,,,,,,,,,,,,,,,2024,6,6,22,,,,,,,,,,,,,,,,,2024.0,6.0,7.0,0.0,2024.0,6.0,6.0,22.0,,,,,,,,
1.3003902934935818,,-0.02539125795770971,,,,,,,,,,,,,,,,,2024,6,15,22,,,,,,,,,,,,,,,,,2024.0,6.0,15.0,23.0,2024.0,6.0,15.0,23.0,,,,,,,,
-0.9896351740551498,,-0.022620113408473422,,,,,,,,,,,,,,,,,2024,6,16,13,,,,,,,,,,,,,,,,,2024.0,6.0,16.0,14.0,2024.0,6.0,16.0,13.0,,,,,,,,
-1.1895580323332136,,-0.02384488731737079,,,,,,,,,,,,,,,,,2024,6,18,14,,,,,,,,,,,,,,,,,2024.0,6.0,18.0,14.0,2024.0,6.0,18.0,14.0,,,,,,,,
-1.1895580323332136,,-0.02384488731737079,,,,,,,,,,,,,,,,,2024,6,18,14,,,,,,,,,,,,,,,,,2024.0,6.0,18.0,14.0,2024.0,6.0,18.0,14.0,,,,,,,,
-0.08998231180386232,,-0.024094112406819232,,,,,,,,,,,,,,,,,2024,7,6,20,,,,,,,,,,,,,,,,,2024.0,7.0,6.0,22.0,2024.0,7.0,6.0,20.0,,,,,,,,
0.6915343160103874,,-0.03326254697845157,,,,,,,,,,,,,,,,,2024,7,27,20,,,,,,,,,,,,,,,,,2024.0,7.0,27.0,21.0,2024.0,7.0,27.0,20.0,,,,,,,,
-0.2626429621349175,,-0.047919718432183275,,,,,,,,,,,,,,,,,2024,7,31,21,,,,,,,,,,,,,,,,,2024.0,7.0,31.0,23.0,2024.0,7.0,31.0,21.0,,,,,,,,
-0.008195687962836188,,-0.02285706845560298,,,,,,,,,,,,,,,,,2024,8,3,20,,,,,,,,,,,,,,,,,2024.0,8.0,3.0,21.0,2024.0,8.0,3.0,21.0,,,,,,,,
1.1822540590565442,,-0.05151576919429347,,,,,,,,,,,,,,,,,2024,8,11,20,,,,,,,,,,,,,,,,,2024.0,8.0,11.0,21.0,2024.0,8.0,11.0,20.0,,,,,,,,
-0.8351493290221004,,-0.05151576919429347,,,,,,,,,,,,,,,,,2024,8,22,20,,,,,,,,,,,,,,,,,2024.0,8.0,22.0,21.0,2024.0,8.0,22.0,20.0,,,,,,,,
1.2731280855465732,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,8,30,23,,,,,,,,,,,,,,,,,2024.0,8.0,31.0,0.0,2024.0,8.0,30.0,23.0,,,,,,,,
-0.5352650416050045,,-0.05151576919429347,,,,,,,,,,,,,,,,,2024,9,28,19,,,,,,,,,,,,,,,,,2024.0,9.0,28.0,20.0,2024.0,9.0,28.0,20.0,,,,,,,,
-0.6352264707440365,,-0.022620227449050616,,,,,,,,,,,,,,,,,2024,10,1,20,,,,,,,,,,,,,,,,,2024.0,10.0,1.0,22.0,2024.0,10.0,1.0,21.0,,,,,,,,
0.727883926606399,,-0.026737151647970255,,,,,,,,,,,,,,,,,2024,10,16,0,,,,,,,,,,,,,,,,,2024.0,10.0,16.0,0.0,2024.0,10.0,16.0,0.0,,,,,,,,
-1.2713446561742396,,-0.022624131623503217,,,,,,,,,,,,,,,,,2024,10,17,14,,,,,,,,,,,,,,,,,2024.0,10.0,17.0,15.0,2024.0,10.0,17.0,14.0,,,,,,,,
-0.41712880716796685,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,10,17,21,,,,,,,,,,,,,,,,,2024.0,10.0,17.0,22.0,2024.0,10.0,17.0,21.0,,,,,,,,
-0.41712880716796685,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,10,17,21,,,,,,,,,,,,,,,,,2024.0,10.0,17.0,22.0,2024.0,10.0,17.0,21.0,,,,,,,,
-0.41712880716796685,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,10,17,21,,,,,,,,,,,,,,,,,2024.0,10.0,17.0,22.0,2024.0,10.0,17.0,22.0,,,,,,,,
-1.3713060853132717,,-0.022619656192848697,,,,,,,,,,,,,,,,,2024,3,11,13,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,11.0,14.0,,,,,,,,
1.4457887358776282,,-0.02262298827845017,,,,,,,,,,,,,,,,,2024,2,10,22,,,,,,,,,,,,,,,,,,,,,2024.0,2.0,10.0,22.0,,,,,,,,
-0.16268153299588553,,-0.022483993351572466,,,,,,,,,,,,,,,,,2024,10,15,21,,,,,,,,,,,,,,,,,,,,,2024.0,10.0,15.0,21.0,,,,,,,,
-0.2989925727309291,,-0.02262398882269274,,,,,,,,,,,,,,,,,2024,5,5,14,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,5.0,15.0,,,,,,,,
-0.48074062571098714,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,1,14,14,,,,,,,,,,,,,,,,,,,,,2024.0,1.0,14.0,14.0,,,,,,,,
1.2731280855465732,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,2,23,23,,,,,,,,,,,,,,,,,,,,,2024.0,2.0,23.0,23.0,,,,,,,,
0.41891223654030024,,-0.048246605987348486,,,,,,,,,,,,,,,,,2024,6,26,22,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,26.0,23.0,,,,,,,,
0.6279224974673671,,-0.028747075891705325,,,,,,,,,,,,,,,,,2024,8,21,22,,,,,,,,,,,,,,,,,,,,,2024.0,8.0,21.0,22.0,,,,,,,,
-0.21720594888990297,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,2,7,20,,,,,,,,,,,,,,,,,,,,,2024.0,2.0,7.0,20.0,,,,,,,,
-0.2717303647839204,,-0.026236300585394473,,,,,,,,,,,,,,,,,2024,1,16,21,,,,,,,,,,,,,,,,,,,,,2024.0,1.0,16.0,21.0,,,,,,,,
-1.3985682932602803,,-0.022622909423922064,,,,,,,,,,,,,,,,,2024,3,27,13,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,27.0,13.0,,,,,,,,
-0.48982802835999006,,-0.0276904924890472,,,,,,,,,,,,,,,,,2024,3,8,21,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,8.0,22.0,,,,,,,,
-1.153208421737202,,-0.022622565578047604,,,,,,,,,,,,,,,,,2024,9,11,13,,,,,,,,,,,,,,,,,,,,,2024.0,9.0,11.0,13.0,,,,,,,,
1.382176917334608,,-0.022618641040467173,,,,,,,,,,,,,,,,,2024,2,3,22,,,,,,,,,,,,,,,,,,,,,2024.0,2.0,3.0,22.0,,,,,,,,
-0.08998231180386232,,-0.02262301725640798,,,,,,,,,,,,,,,,,2024,1,12,20,,,,,,,,,,,,,,,,,,,,,2024.0,1.0,12.0,21.0,,,,,,,,
-0.17176893564488843,,-0.02262033568462113,,,,,,,,,,,,,,,,,2024,2,1,21,,,,,,,,,,,,,,,,,,,,,2024.0,2.0,1.0,21.0,,,,,,,,
-0.6443138733930394,,-0.022299463166746993,,,,,,,,,,,,,,,,,2024,6,18,21,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,18.0,21.0,,,,,,,,
-0.15359413034688263,,-0.02568572026082241,,,,,,,,,,,,,,,,,2024,8,19,21,,,,,,,,,,,,,,,,,,,,,2024.0,8.0,19.0,21.0,,,,,,,,
-0.39895400186996105,,-0.022621341869105874,,,,,,,,,,,,,,,,,2024,6,10,21,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,10.0,21.0,,,,,,,,
-0.7079256919360597,,-0.02261967010073849,,,,,,,,,,,,,,,,,2024,5,6,21,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,6.0,21.0,,,,,,,,
-0.2717303647839204,,-0.022328831145685946,,,,,,,,,,,,,,,,,2024,1,31,20,,,,,,,,,,,,,,,,,,,,,2024.0,1.0,31.0,20.0,,,,,,,,
1.1640792537585383,,-0.02258380716080389,,,,,,,,,,,,,,,,,2024,10,11,22,,,,,,,,,,,,,,,,,,,,,2024.0,10.0,11.0,22.0,,,,,,,,
-0.48074062571098714,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,1,14,14,,,,,,,,,,,,,,,,,,,,,2024.0,1.0,14.0,14.0,,,,,,,,
-0.9078485502141236,,-0.022188481183727116,,,,,,,,,,,,,,,,,2024,2,2,19,,,,,,,,,,,,,,,,,,,,,2024.0,2.0,2.0,19.0,,,,,,,,
-0.2899051700819262,,-0.02297022339414299,,,,,,,,,,,,,,,,,2024,1,13,20,,,,,,,,,,,,,,,,,,,,,2024.0,1.0,13.0,20.0,,,,,,,,
0.42799963918930317,,-0.02212955918906655,,,,,,,,,,,,,,,,,2024,2,22,22,,,,,,,,,,,,,,,,,,,,,2024.0,2.0,22.0,22.0,,,,,,,,
-0.48074062571098714,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,1,14,14,,,,,,,,,,,,,,,,,,,,,2024.0,1.0,14.0,14.0,,,,,,,,
0.7551461345534077,,-0.02493763108049568,,,,,,,,,,,,,,,,,2024,1,6,21,,,,,,,,,,,,,,,,,,,,,2024.0,1.0,6.0,21.0,,,,,,,,
-0.2717303647839204,,-0.026236300585394473,,,,,,,,,,,,,,,,,2024,1,16,21,,,,,,,,,,,,,,,,,,,,,2024.0,1.0,16.0,21.0,,,,,,,,
-0.48074062571098714,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,1,14,14,,,,,,,,,,,,,,,,,,,,,2024.0,1.0,14.0,14.0,,,,,,,,
1.0550304219705036,,-0.023214224877902506,,,,,,,,,,,,,,,,,2024,6,2,21,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,2.0,21.0,,,,,,,,
