Date,Item_Name,Qty_,Timestamp,Raw_Material,Unit,Qty,converted_qty,Purchase_Unit,Consumption_Unit,Conversion_Qty
2024-01-25,Butter Naan,1.0,2024-01-25 21:55:33+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-12-10,Butter Naan,2.0,2023-12-10 19:41:42+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-08-15,Butter Naan,1.0,2023-08-15 20:29:32+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-10-12,Butter Naan,1.0,2023-10-12 23:27:13+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-10-23,Butter Naan,1.0,2023-10-23 23:47:39+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-03-10,Butter Naan,2.0,2024-03-10 20:13:32+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-10-15,Butter Naan,1.0,2023-10-15 21:12:58+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-07-04,Butter Naan,1.0,2023-07-04 22:04:05+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-04-11,Butter Naan,1.0,2024-04-11 22:44:01+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-04-13,Butter Naan,4.0,2024-04-13 14:40:08+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-05-26,Butter Naan,1.0,2024-05-26 23:47:20+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-09-09,Butter Naan,1.0,2023-09-09 14:28:42+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-03-25,Butter Naan,1.0,2024-03-25 22:15:42+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-04-28,Butter Naan,1.0,2024-04-28 21:41:53+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-09-07,Butter Naan,2.0,2023-09-07 21:06:26+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-03-25,Butter Naan,1.0,2024-03-25 22:40:33+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-10-27,Butter Naan,1.0,2023-10-27 20:29:02+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-12-22,Butter Naan,1.0,2023-12-22 22:07:36+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-10-29,Butter Naan,1.0,2023-10-29 22:03:24+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-03-08,Butter Naan,1.0,2024-03-08 22:57:13+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-08-12,Butter Naan,1.0,2023-08-12 23:47:14+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-03-07,Butter Naan,1.0,2024-03-07 15:17:12+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-05-19,Butter Naan,2.0,2024-05-19 15:31:10+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-03-16,Butter Naan,2.0,2024-03-16 14:14:01+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-07-29,Butter Naan,2.0,2023-07-29 23:37:50+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-10-20,Butter Naan,1.0,2023-10-20 21:53:23+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-10-23,Butter Naan,1.0,2023-10-23 22:41:46+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-03-14,Butter Naan,2.0,2024-03-14 23:01:04+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-03-31,Butter Naan,1.0,2024-03-31 21:13:11+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-04-03,Butter Naan,1.0,2024-04-03 15:46:40+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-05-02,Butter Naan,1.0,2024-05-02 22:47:52+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-04-28,Butter Naan,1.0,2024-04-28 13:57:33+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-08-29,Butter Naan,1.0,2023-08-29 23:48:18+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-10-29,Butter Naan,5.0,2023-10-29 19:17:44+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-04-28,Butter Naan,3.0,2024-04-28 19:07:12+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-10-30,Butter Naan,1.0,2023-10-30 22:56:16+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-07-06,Butter Naan,1.0,2023-07-06 23:27:38+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-05-17,Butter Naan,1.0,2024-05-17 21:25:45+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-08-18,Butter Naan,7.0,2023-08-18 23:49:19+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-10-30,Butter Naan,1.0,2023-10-30 23:04:32+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-05-10,Butter Naan,2.0,2024-05-10 22:44:17+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-12-28,Butter Naan,3.0,2023-12-29 00:12:08+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-08-21,Butter Naan,2.0,2023-08-21 19:22:53+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-01-08,Butter Naan,1.0,2024-01-08 21:34:40+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-01-20,Butter Naan,1.0,2024-01-20 19:09:32+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-08-23,Butter Naan,1.0,2023-08-23 15:55:01+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-01-09,Butter Naan,2.0,2024-01-09 23:18:48+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-08-20,Butter Naan,2.0,2023-08-20 23:44:15+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-03-31,Butter Naan,1.0,2024-03-31 23:43:20+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-10-14,Butter Naan,1.0,2023-10-15 00:56:31+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-09-02,Butter Naan,1.0,2023-09-02 15:24:40+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-10-22,Butter Naan,1.0,2023-10-22 22:56:32+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-05-09,Butter Naan,1.0,2024-05-09 21:04:18+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-09-21,Butter Naan,3.0,2023-09-21 14:56:38+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-04-07,Butter Naan,1.0,2024-04-07 14:37:12+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-02-10,Butter Naan,1.0,2024-02-10 22:26:50+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-08-30,Butter Naan,1.0,2023-08-30 23:48:45+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-12-28,Butter Naan,1.0,2023-12-28 15:49:30+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-07-29,Butter Naan,1.0,2023-07-29 21:52:26+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-01-02,Butter Naan,3.0,2024-01-02 23:40:00+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-09-14,Butter Naan,1.0,2023-09-14 23:24:37+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-09-25,Butter Naan,1.0,2023-09-25 21:24:04+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-02-25,Butter Naan,1.0,2024-02-25 23:42:25+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-06-08,Butter Naan,2.0,2024-06-08 22:30:08+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-12-21,Butter Naan,1.0,2023-12-21 23:47:01+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-01-04,Butter Naan,1.0,2024-01-04 21:03:49+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-12-16,Butter Naan,1.0,2023-12-16 23:29:38+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-10-11,Butter Naan,1.0,2023-10-11 19:33:18+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-11-07,Butter Naan,2.0,2023-11-07 23:00:00+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-02-26,Butter Naan,2.0,2024-02-26 23:19:49+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-03-01,Butter Naan,1.0,2024-03-01 23:17:23+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-03-10,Butter Naan,4.0,2024-03-10 20:42:03+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-06-01,Butter Naan,1.0,2024-06-01 21:32:31+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-11-07,Butter Naan,1.0,2023-11-07 22:09:15+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-03-17,Butter Naan,1.0,2024-03-17 15:44:54+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-03-09,Butter Naan,1.0,2024-03-09 16:00:17+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-11-12,Butter Naan,3.0,2023-11-13 00:12:31+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-08-12,Butter Naan,1.0,2023-08-12 22:48:19+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-10-27,Butter Naan,2.0,2023-10-27 22:53:17+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-09-15,Butter Naan,12.0,2023-09-15 14:37:04+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-12-10,Butter Naan,1.0,2023-12-10 22:42:41+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-11-01,Butter Naan,1.0,2023-11-01 23:43:29+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-10-30,Butter Naan,4.0,2023-10-30 22:58:27+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-02-12,Butter Naan,1.0,2024-02-12 21:23:38+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-12-01,Butter Naan,2.0,2023-12-01 23:10:44+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-09-17,Butter Naan,3.0,2023-09-17 12:34:54+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-03-17,Butter Naan,1.0,2024-03-17 14:09:41+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-09-03,Butter Naan,1.0,2023-09-03 15:15:45+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-05-24,Butter Naan,2.0,2024-05-24 20:33:51+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-01-26,Butter Naan,1.0,2024-01-26 14:54:45+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-06-15,Butter Naan,2.0,2024-06-15 15:47:47+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-09-03,Butter Naan,1.0,2023-09-03 22:35:38+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-12-10,Butter Naan,2.0,2023-12-10 19:08:42+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-12-31,Butter Naan,2.0,2023-12-31 15:57:03+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-08-06,Butter Naan,1.0,2023-08-06 22:51:38+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-09-04,Butter Naan,3.0,2023-09-04 15:03:16+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-05-16,Butter Naan,1.0,2024-05-16 19:30:50+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-04-22,Butter Naan,4.0,2024-04-22 15:09:18+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-01-17,Butter Naan,3.0,2024-01-17 20:54:23+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-05-20,Butter Naan,1.0,2024-05-20 22:13:56+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-11-14,Butter Naan,1.0,2023-11-14 23:37:32+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-10-21,Butter Naan,1.0,2023-10-21 16:20:48+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-11-05,Butter Naan,2.0,2023-11-05 19:53:00+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-07-29,Butter Naan,3.0,2023-07-29 14:07:54+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-02-27,Butter Naan,1.0,2024-02-27 23:33:41+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-03-02,Butter Naan,2.0,2024-03-02 21:31:41+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-03-03,Butter Naan,1.0,2024-03-03 20:45:09+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-08-04,Butter Naan,1.0,2023-08-04 23:30:30+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-08-04,Butter Naan,1.0,2023-08-04 23:49:17+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-02-24,Butter Naan,2.0,2024-02-25 00:47:49+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-12-19,Butter Naan,1.0,2023-12-19 23:01:49+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-10-08,Butter Naan,1.0,2023-10-08 15:06:35+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-09-07,Butter Naan,2.0,2023-09-07 19:40:01+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-03-10,Butter Naan,1.0,2024-03-10 14:15:40+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-07-25,Butter Naan,2.0,2023-07-25 20:30:57+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-11-21,Butter Naan,1.0,2023-11-21 14:36:15+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-05-01,Butter Naan,1.0,2024-05-01 23:38:32+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-05-19,Butter Naan,1.0,2024-05-19 15:41:42+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-08-12,Butter Naan,1.0,2023-08-12 22:32:17+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-07-05,Butter Naan,1.0,2023-07-05 22:47:13+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-07-23,Butter Naan,1.0,2023-07-24 00:33:02+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-03-19,Butter Naan,1.0,2024-03-19 22:40:07+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-12-22,Butter Naan,1.0,2023-12-22 22:47:28+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-09-01,Butter Naan,2.0,2023-09-01 23:17:25+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-07-23,Butter Naan,1.0,2023-07-23 16:04:58+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-12-13,Butter Naan,1.0,2023-12-13 21:21:18+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-12-28,Butter Naan,1.0,2023-12-28 15:04:56+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-08-31,Butter Naan,1.0,2023-08-31 21:07:10+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-06-14,Butter Naan,1.0,2024-06-15 00:11:49+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-07-23,Butter Naan,1.0,2023-07-23 14:31:03+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-06-10,Butter Naan,1.0,2024-06-10 15:57:47+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-05-05,Butter Naan,2.0,2024-05-06 00:58:12+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-09-05,Butter Naan,2.0,2023-09-05 22:58:25+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-01-05,Butter Naan,2.0,2024-01-05 21:54:54+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-03-03,Butter Naan,1.0,2024-03-03 13:46:31+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-05-07,Butter Naan,1.0,2024-05-07 19:10:31+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-09-21,Butter Naan,1.0,2023-09-21 23:20:33+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-09-10,Butter Naan,1.0,2023-09-11 00:08:54+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-02-27,Butter Naan,1.0,2024-02-27 22:53:41+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-02-13,Butter Naan,1.0,2024-02-13 23:14:41+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-07-09,Butter Naan,2.0,2023-07-09 21:46:29+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-06-16,Butter Naan,1.0,2024-06-16 15:12:41+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-08-13,Butter Naan,1.0,2023-08-13 14:47:01+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-07-01,Butter Naan,1.0,2023-07-01 22:48:05+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-08-05,Butter Naan,2.0,2023-08-05 15:39:53+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-11-05,Butter Naan,1.0,2023-11-05 21:23:21+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-04-26,Butter Naan,1.0,2024-04-26 15:33:46+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-05-17,Butter Naan,1.0,2024-05-17 22:57:55+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-12-21,Butter Naan,1.0,2023-12-21 21:28:59+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-12-11,Butter Naan,1.0,2023-12-11 14:16:13+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-01-13,Butter Naan,1.0,2024-01-13 12:40:39+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-03-09,Butter Naan,2.0,2024-03-09 22:53:18+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-08-14,Butter Naan,2.0,2023-08-14 23:29:18+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-05-31,Butter Naan,3.0,2024-06-01 00:41:57+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-01-06,Butter Naan,1.0,2024-01-06 23:42:26+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-07-20,Butter Naan,1.0,2023-07-20 22:24:49+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-01-01,Butter Naan,1.0,2024-01-01 23:39:02+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-04-27,Butter Naan,1.0,2024-04-27 22:38:56+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-11-18,Butter Naan,2.0,2023-11-18 23:02:57+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-06-12,Butter Naan,1.0,2024-06-12 23:16:53+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-05-26,Butter Naan,2.0,2024-05-26 19:11:30+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-07-23,Butter Naan,1.0,2023-07-23 23:01:23+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-08-26,Butter Naan,1.0,2023-08-26 14:43:09+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-05-19,Butter Naan,2.0,2024-05-19 22:50:41+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-04-06,Butter Naan,2.0,2024-04-06 22:06:31+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-03-27,Butter Naan,1.0,2024-03-27 20:23:46+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-09-23,Butter Naan,1.0,2023-09-23 22:00:28+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-05-31,Butter Naan,7.0,2024-05-31 23:12:09+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-10-25,Butter Naan,1.0,2023-10-25 22:29:25+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-08-08,Butter Naan,1.0,2023-08-08 13:56:05+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-02-18,Butter Naan,2.0,2024-02-19 00:52:41+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-06-15,Butter Naan,1.0,2024-06-15 15:13:49+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-03-03,Butter Naan,1.0,2024-03-03 14:13:34+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-03-01,Butter Naan,2.0,2024-03-01 20:30:55+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-05-30,Butter Naan,1.0,2024-05-30 21:59:11+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-10-24,Butter Naan,1.0,2023-10-24 20:25:08+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-10-08,Butter Naan,1.0,2023-10-08 21:23:37+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-12-14,Butter Naan,1.0,2023-12-14 19:49:46+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-04-03,Butter Naan,1.0,2024-04-03 21:17:57+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-12-11,Butter Naan,1.0,2023-12-11 22:34:35+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-07-08,Butter Naan,1.0,2023-07-08 15:22:20+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-10-07,Butter Naan,3.0,2023-10-07 13:55:21+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-03-17,Butter Naan,1.0,2024-03-17 20:23:59+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-06-13,Butter Naan,1.0,2024-06-13 23:14:38+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-03-15,Butter Naan,2.0,2024-03-15 20:14:28+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-01-17,Butter Naan,4.0,2024-01-17 15:28:07+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-10-26,Butter Naan,1.0,2023-10-27 00:59:18+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-01-06,Butter Naan,1.0,2024-01-06 21:29:20+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-06-01,Butter Naan,1.0,2024-06-01 19:16:13+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-03-25,Butter Naan,2.0,2024-03-25 23:20:09+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-10-27,Butter Naan,2.0,2023-10-27 20:02:43+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-11-06,Butter Naan,1.0,2023-11-06 22:04:23+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-04-13,Butter Naan,1.0,2024-04-14 00:44:05+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-08-22,Butter Naan,2.0,2023-08-22 19:36:13+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-08-05,Butter Naan,1.0,2023-08-05 21:37:00+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-03-24,Butter Naan,2.0,2024-03-24 22:15:52+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-02-05,Butter Naan,1.0,2024-02-05 16:10:44+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-08-09,Butter Naan,1.0,2023-08-09 23:02:31+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-05-10,Butter Naan,1.0,2024-05-10 23:43:27+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-04-18,Butter Naan,1.0,2024-04-18 22:47:01+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-11-14,Butter Naan,2.0,2023-11-14 14:16:55+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-12-03,Butter Naan,1.0,2023-12-03 22:15:48+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-01-04,Butter Naan,1.0,2024-01-04 19:09:40+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-05-11,Butter Naan,2.0,2024-05-12 00:41:37+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-07-21,Butter Naan,3.0,2023-07-21 20:48:58+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-02-12,Butter Naan,1.0,2024-02-12 23:13:32+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-09-14,Butter Naan,1.0,2023-09-14 15:10:56+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-07-02,Butter Naan,1.0,2023-07-02 15:48:01+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-02-20,Butter Naan,1.0,2024-02-20 22:23:23+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-06-08,Butter Naan,5.0,2024-06-09 00:42:16+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-10-29,Butter Naan,2.0,2023-10-29 15:04:14+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-01-20,Butter Naan,1.0,2024-01-20 22:11:26+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-02-29,Butter Naan,2.0,2024-02-29 20:44:58+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-08-06,Butter Naan,1.0,2023-08-06 22:30:42+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
