Record_Type,Timestamp,Invoice_No_,Staff,Settled_By,Total_Sales,Total_Discount,Percentage,Reason,Area,Table_No_,Items
Detail,2024-05-16 00:53:48+00:00,2640,TB,vijay (vijay shetty),29665.0,5933.0,20.0,,Personal Dine In Room,PDR 1,"BROWNIE SUNDAE,BUTTER SCOTCH ICE CREAM,Butter Naan,Butter Roti,CAKE HALF KG,Chicken Kebabs (Murg Chatpata),Crispy Corn,Dum Pukht Biryani (MUTTON),GULAB JAMUN,Jeera Rice,KULFI RABDI FALOODA,Kung Pao Patato,MALAI KULFI,Missi Roti,Mushroom Galauti,Paneer Ke Shikanje,Pompfret (500 GMS),Pompfret (700 GMS),Prawns (100 GMS),ROASTED PAPAD,Roti,Soda,Subzi Kofta Masala,Subzi Kurkure Kebab,Subzi Lahori,TANDOORI ALOO,Tonic Water"
Detail,2024-07-21 00:07:10+00:00,6380,TB,vijay (vijay shetty),31965.0,4796.100000000003,15.004223369310193,,PARTY,CRISOL,"BAVARIAN CHOCOLATE CHEESE CAKE (egg Less),Butter Paratha,Butter Roti,Cheese Garlic Bread,Crispy Corn,DAL KHICHDI,DAL PALAK KHICHDI,Dal Tadka,Diwani Handi,Dum Pukht Biryani (VEG),French Fries,Fruit Punch,Juices Fresh,MILK SHAKE,Manchow Soup (VEG),PANEER BUTTER MASALA,PANEER CHILLY DRY,Paneer Ke Shikanje,Plain Curd,ROASTED MASALA PAPAD,ROASTED PAPAD,Roti,SEVEN UP,Sour & Pepper Soup (VEG),Subzi Kurkure Kebab,Subzi Lahori,TANDOORI ALOO,THUMPS UP,TOMATO SOUP,VEG MANCHURIAN DRY"
Detail,2024-04-10 00:50:59+00:00,494,SK,sachindra (sachindra),17080.0,5124.0,30.0,,Personal Dine In Room,PDR 3,"BUTTER GARLIC NAAN,CAKE HALF KG,Cheeese Naan,Cheese & Garlic Naan,Chicken Kebabs (Chicken Sheekh),Crispy Chicken Chef Style,Crispy Corn,Dal Tadka,Jeera Rice,Kung Pao Patato,Murg Makhanwala,Paneer Ke Shikanje,Papad Masala,ROASTED MASALA PAPAD,Red Bull,SEVEN UP,Virgin Colada,Virgin Mojito"
Detail,2024-08-17 00:23:08+00:00,2224,TB,vijay (vijay shetty),57875.0,28937.5,50.0,,PARTY,CRS 2,"BLACK LABEL (BTL),Old Monk Btl,Paul John Bold (BTL)"
Detail,2024-08-10 01:05:48+00:00,2111,TB,vijay (vijay shetty),81000.0,40500.0,50.0,,PARTY,CRS 2,"Chivas Regal Btl,GLENFIDDICH - 12 YEARS (BTL),GREY GOOSE (BTL)"
Detail,2024-08-17 00:23:27+00:00,8034,TB,vijay (vijay shetty),3020.0,302.0,10.0,,PARTY,CRS 1,"DIET COKE,Fruit Punch,Ginger Ale,Tonic Water,Virgin Colada,Virgin Mojito"
Detail,2024-08-11 00:16:16+00:00,7630,TB,vijay (vijay shetty),390.0,78.0,20.0,,PARTY,CRS 2,DIET COKE
Detail,2024-04-07 00:28:55+00:00,87,TB,vijay (vijay shetty),64500.0,32250.0,50.0,,PARTY,CRS 1,CHIVAS REGAL
Detail,2024-04-29 00:14:11+00:00,484,TB,vijay (vijay shetty),32375.0,16187.5,50.0,,PARTY,CRS 1,"ABSOLUT,BLACK LABEL"
Detail,2024-08-04 00:08:24+00:00,2002,TB,vijay (vijay shetty),29875.0,14937.5,50.0,,PARTY,CRS 2,"ABSOLUT (BTL),JAMESON (BTL)"
Detail,2024-08-11 00:15:57+00:00,2138,TB,vijay (vijay shetty),8125.0,4062.5,50.0,,PARTY,CRS 1,ABSOLUT (BTL)
Detail,2024-08-17 00:23:29+00:00,2225,TB,vijay (vijay shetty),7080.0,708.0,10.0,,PARTY,CRS 1,"ABSOLUT,BACARDI BREEZER,BLENDER'S PRIDE,Cosmopolitan (ABSOLUT),TANQUERAY"
Detail,2024-08-26 00:08:15+00:00,8618,SM,vijay (vijay shetty),1730.0,519.0,30.0,,Dine in,3,"Basmati Rice,DIET COKE,Dhabe Da Murg,Virgin Toddy"
Detail,2024-08-25 00:24:58+00:00,2346,TD,vijay (vijay shetty),2580.0,774.0,30.0,,Dine in,2,JACK DANIEL'S
Detail,2024-05-16 00:53:50+00:00,762,TB,vijay (vijay shetty),1625.0,325.0,20.0,,Personal Dine In Room,PDR 1,ABSOLUT
Detail,2024-06-17 00:47:22+00:00,4544,SM,vijay (vijay shetty),1500.0,300.0,20.0,,Dine in,12,"Butter Kulcha,Butter Roti,Paneer Lawabdar,ROASTED PAPAD,Roomali Roti,SEVEN UP"
Detail,2024-08-15 00:40:07+00:00,7898,TD,vijay (vijay shetty),4435.0,1330.5,30.0,,PARTY,CRS 1,"DIET COKE,FRESH LIME SODA,Juices Natural,Lemon Ice Tea,PEPSI,Virgin Colada"
Detail,2024-05-18 00:23:29+00:00,793,TB,vijay (vijay shetty),87375.0,43687.5,50.0,,PARTY,CRS 2,"CHIVAS REGAL,GLENFIDDICH - 12 YEARS (BTL),GLENLIVET - 12 YEARS (BTL)"
Detail,2024-08-11 00:17:04+00:00,2139,TD,vijay (vijay shetty),2975.0,595.0,20.0,,Personal Dine In Room,PDR 1,"CORONA,HOEGAARDEN"
Detail,2024-06-09 00:45:04+00:00,1137,SM,vijay (vijay shetty),625.0,187.5,30.0,,Personal Dine In Room,PDR 4,Sunrise Tequila (REGULAR)
Detail,2024-08-18 00:10:55+00:00,8094,TD,vijay (vijay shetty),1195.0,358.5,30.0,,Dine in,3,"Rajasthani Laal Maas,Roti"
Detail,2024-07-14 00:59:23+00:00,6019,Multiple,vijay (vijay shetty),62400.0,2264.0,3.628205128205128,,PARTY,CRS 2,1650
Detail,2024-08-15 00:39:32+00:00,7897,Multiple,vijay (vijay shetty),39720.0,120.0,0.3021148036253776,,PARTY,CRS 2,"2000,BUFFET"
Detail,2024-06-20 00:02:42+00:00,1301,SS,vijay (vijay shetty),990.0,198.0,20.0,,Personal Dine In Room,PDR 4,KINGFISHER
Detail,2024-08-11 00:15:41+00:00,7628,Multiple,vijay (vijay shetty),48600.0,2886.0,5.938271604938271,,PARTY,CRISOL,BUFFET
Detail,2024-07-14 00:29:02+00:00,1699,MK,vijay (vijay shetty),5160.0,1548.0,30.0,,Dine in,20,CHIVAS REGAL
Detail,2024-08-31 00:12:14+00:00,2439,SK,vijay (vijay shetty),3590.0,1795.0,50.0,,Dine in,15,"BLACK & WHITE,BOMBAY SAPPHIRE,TEACHER'S"
Detail,2024-04-10 00:51:03+00:00,141,SK,sachindra (sachindra),18745.0,5623.5,30.0,,Personal Dine In Room,PDR 3,"Bull Frog,Cosmopolitan (CIROC),GREY GOOSE,JAGERMEISTER,Sex On The Beach (GREY GOOSE)"
Detail,2024-07-29 01:03:49+00:00,1922,TB,sachindra (sachindra),5115.0,1534.5,30.0,,PARTY,CRS 1,"BUDWEISER,KINGFISHER ULTRA"
Detail,2024-07-28 02:13:24+00:00,1892,TB,sachindra (sachindra),3500.0,1050.0,30.0,,PARTY,CRS 1,Grover Cabernet Shiraz
Detail,2024-07-24 00:28:55+00:00,1831,SM,sachindra (sachindra),725.0,217.5,30.0,,Dine in,4,Blue Lagoon (ABSOLUT)
Detail,2024-07-14 00:29:00+00:00,6016,MK,vijay (vijay shetty),19945.0,5983.5,30.0,,Dine in,20,"BROWNIE SUNDAE,Basmati Rice,Burnt Garlic Soup (CHICKEN),CHICKEN SUKHA,CREAM CARAMEL,Chinese Prawns (100 GMS),Devil Chicken,Fruit Punch,GULAB JAMUN,Juices Fresh,Lemon Fizz,Neer Dosa(4pc),Pompfret (700 GMS),Pompfret (800 GMS),SEVEN UP,Stir Fried Chicken Chilly & Basil,Tandoori Chicken (FULL),Tishing Hai Chicken,Virgin Mojito"
Detail,2024-10-15 00:07:01+00:00,3104,MK,vijay (vijay shetty),21850.0,6555.0,30.0,,Garden Table,G 1,GLENLIVET - 12 YEARS
Detail,2024-08-26 00:08:13+00:00,2366,SM,vijay (vijay shetty),2580.0,774.0,30.0,,Dine in,3,CHIVAS REGAL
Detail,2024-06-09 00:45:03+00:00,4055,SM,vijay (vijay shetty),4945.0,1483.5,30.0,,Personal Dine In Room,PDR 4,"APPLE PIE WITH HOT CUSTARD,Chicken Kebabs (Chicken Angare),Ginger Ale,KULFI RABDI FALOODA,Lacchedar Paratha/Naan,Mist Fantsy,Mushroom Galauti,Paneer Ke Shikanje,Paratha Plain,ROASTED MASALA PAPAD,Subzi Lahori"
Detail,2024-09-05 00:14:49+00:00,9176,SM,vijay (vijay shetty),7840.0,1568.0,20.0,,Garden Table,G 4,"Basmati Rice,Butter Naan,Cheeese Naan,Chicken Pepper Chilly Garlic,Dal Tadka,MOONGDAL HALWA,Manchow Soup (CHICKEN),PANEER CHILLY DRY,Papad Masala,Phalguni Sabzi,Prawns  REG,ROASTED PAPAD,Roti,Subzi Kurkure Kebab,TIRAMISU,Tom Yum Soup (VEG)"
Detail,2024-08-18 00:14:16+00:00,8096,SM,vijay (vijay shetty),11160.0,3348.0,30.0,,Personal Dine In Room,PDR 2,"BUTTER GARLIC NAAN,Burnt Garlic Soup (VEG),Cheese & Garlic Naan,Chicken Kebabs (Chicken Reshmi),Chicken Kebabs (Murg Alishan),Chicken Kebabs (Murg Lalwari),Chilli Chicken,Crispy Chicken Chef Style,FORTUNE RICE (CHICKEN),FRIED RICE (CHICKEN),FUTCHI RICE (PRAWNS),Manchow Soup (CHICKEN),Murg Makhanwala,Naan,Neer Dosa(4pc),Pompfret (500 GMS)"
Detail,2024-07-24 00:28:53+00:00,6554,SM,sachindra (sachindra),4265.0,1279.5,30.0,,Dine in,4,"Cheese & Garlic Naan,Chicken Kebabs (Murg Lalwari),FRIED RICE (VEG),SZECHWAN FRIED RICE (CHICKEN),Subzi Kofta Masala,Subzi Maharaja Sheek"
Detail,2024-06-17 00:47:21+00:00,1272,SM,vijay (vijay shetty),4040.0,808.0,20.0,,Dine in,12,"100 PIPER,GREY GOOSE"
Detail,2024-05-18 00:25:39+00:00,795,SM,vijay (vijay shetty),23625.0,7087.5,30.0,,Garden Table,G 1,BLACK & WHITE
Detail,2024-06-20 00:02:41+00:00,4680,SS,vijay (vijay shetty),5500.0,1100.0,20.0,,Personal Dine In Room,PDR 4,"Cheese Garlic Bread,Chicken Kebabs (Chicken Angare),EGG BIRYANI,FRESH LIME SODA,Fruit Punch,Prawns  REG,ROASTED PAPAD,Stir Fried Chicken Chilly & Basil,Tonic Water"
Detail,2024-08-15 00:40:06+00:00,2203,TD,vijay (vijay shetty),9400.0,2820.0,30.0,,PARTY,CRS 1,"CORONA,KINGFISHER ULTRA,MONKEY SHOULDER"
Detail,2024-08-11 00:17:03+00:00,7631,TD,vijay (vijay shetty),15095.0,3019.0,20.0,,Personal Dine In Room,PDR 1,"Bhara Hua Aloo,Crispy Corn,DAL KHICHDI,Dum Pukht Biryani (VEG),Exotic Stir Fried Vegetable,Fruit Punch,Kung Pao Patato,MALAI KULFI,Neer Dosa(4pc),Paneer Ke Shikanje,ROASTED PAPAD,Subzi Kurkure Kebab,VEG MANCHURIAN DRY,Vegetable Gassi,Virgin Mojito"
Detail,2024-08-25 00:24:57+00:00,8527,TD,vijay (vijay shetty),4395.0,1318.5,30.0,,Dine in,2,"DIET COKE,Dragon Roll (VEG),Manchow Soup (VEG),Pompfret (500 GMS),Red Bull,Virgin Toddy"
Detail,2024-06-02 00:45:15+00:00,1005,TD,vijay (vijay shetty),44125.0,22062.5,50.0,,PARTY,CRS 2,"ABSOLUT (BTL),BACARDI LEMON (BTL),BLACK & WHITE,GORDON'S (BTL)"
Detail,2024-09-06 00:16:45+00:00,2533,TD,vijay (vijay shetty),62800.0,31400.0,50.0,,PARTY,CRS 2,"GLENFIDDICH - 18 YEARS,GREY GOOSE"
Detail,2024-08-18 00:10:54+00:00,2242,TD,vijay (vijay shetty),1375.0,412.5,30.0,,Dine in,3,OLD MONK (DARK)
